,Carpet Area,Super Area,Chennai,Delhi,Hyderabad,Kolkata,Mumbai,Semi-Furnished,Unfurnished,Bachelors/Family,Family,Contact Builder,Contact Owner,BHK,Size,Bathroom,0,0
1382,1,0,0,0,0,0,1,1,0,0,0,0,1,2,600,2,5.0,57
1383,1,0,0,0,0,0,1,0,1,1,0,0,0,4,1560,4,6.0,1219
1384,1,0,0,0,0,0,1,0,0,0,0,0,0,5,4500,5,5.0,720
1385,1,0,0,0,0,0,1,0,1,1,0,0,0,2,771,2,7.0,2037
1386,1,0,0,0,0,0,1,1,0,1,0,0,0,2,800,2,7.0,722
1387,0,1,0,0,0,0,1,1,0,0,0,0,0,2,800,2,6.0,514
1388,1,0,0,0,0,0,1,0,0,0,0,0,0,3,1425,4,6.0,935
1389,1,0,0,0,0,0,1,1,0,1,0,0,0,4,1750,4,6.0,517
1390,1,0,0,0,0,0,1,0,1,0,0,0,0,1,475,2,5.0,1115
1391,1,0,0,0,0,0,1,0,1,0,0,0,0,4,2000,5,7.0,2727
1392,1,0,0,0,0,0,1,1,0,0,1,0,0,3,1375,3,6.0,1560
1393,1,0,0,0,0,0,1,1,0,1,0,0,0,5,2800,5,6.0,1933
1394,0,1,0,0,0,0,1,1,0,1,0,0,1,1,650,1,5.0,13
1395,1,0,0,0,0,0,1,0,1,0,0,0,0,2,600,2,6.0,1820
1396,0,1,0,0,0,0,1,0,1,1,0,0,1,1,649,1,4.0,33
1397,1,0,0,0,0,0,1,0,0,0,0,0,0,2,950,2,6.0,28
1398,1,0,0,0,0,0,1,0,1,0,1,0,1,1,225,1,6.0,77
1399,1,0,0,0,0,0,1,0,0,1,0,0,0,2,1000,2,6.0,610
1400,1,0,0,0,0,0,1,0,0,0,1,0,0,1,330,1,7.0,1340
1401,1,0,0,0,0,0,1,0,0,1,0,0,0,3,1200,3,6.0,814
1402,1,0,0,0,0,0,1,1,0,0,0,0,0,3,1270,3,6.0,1560
1403,1,0,0,0,0,0,1,0,1,1,0,0,0,3,920,3,5.0,1421
1404,1,0,0,0,0,0,1,0,1,0,1,0,0,2,630,2,5.0,422
1405,1,0,0,0,0,0,1,0,0,0,1,0,0,2,670,2,5.0,412
1406,0,1,0,0,0,0,1,0,0,1,0,0,1,1,450,1,6.0,15
1407,0,1,0,0,0,0,1,0,1,1,0,0,1,1,265,1,4.0,67
1408,1,0,0,0,0,0,1,1,0,1,0,0,0,2,600,2,7.0,911
1409,1,0,0,0,0,0,1,0,1,0,1,0,1,2,670,2,7.0,77
1410,1,0,0,0,0,0,1,1,0,1,0,0,0,2,650,2,7.0,1018
1411,1,0,0,0,0,0,1,1,0,0,1,0,0,1,422,2,6.0,915
1412,1,0,0,0,0,0,1,0,1,1,0,0,0,2,955,2,6.0,822
1413,1,0,0,0,0,0,1,0,0,1,0,0,0,3,1100,3,6.0,613
1414,1,0,0,0,0,0,1,0,1,0,0,0,1,1,300,1,5.0,34
1415,1,0,0,0,0,0,1,1,0,1,0,0,1,2,900,2,6.0,517
1416,1,0,0,0,0,0,1,0,1,0,0,0,0,2,785,2,6.0,27
1417,1,0,0,0,0,0,1,0,0,0,1,0,0,3,1350,3,6.0,2031
1418,1,0,0,0,0,0,1,1,0,1,0,0,0,2,900,2,6.0,2745
1419,1,0,0,0,0,0,1,0,1,0,0,0,0,1,400,1,6.0,1823
1420,1,0,0,0,0,0,1,1,0,0,0,0,0,2,800,3,5.0,1920
1421,1,0,0,0,0,0,1,1,0,1,0,0,0,2,895,2,7.0,3246
1422,0,1,0,0,0,0,1,1,0,1,0,0,1,1,625,1,6.0,1012
1423,1,0,0,0,0,0,1,1,0,1,0,0,0,2,720,2,6.0,514
1424,1,0,0,0,0,0,1,0,0,1,0,0,0,2,750,2,7.0,413
1425,1,0,0,0,0,0,1,1,0,1,0,0,0,3,1663,2,6.0,1985
1426,1,0,0,0,0,0,1,1,0,1,0,0,0,2,660,2,7.0,96
1427,1,0,0,0,0,0,1,0,0,1,0,0,0,2,700,2,6.0,97
1428,0,1,0,0,0,0,1,0,1,1,0,0,1,1,377,2,6.0,323
1429,1,0,0,0,0,0,1,1,0,0,1,0,0,2,650,2,6.0,56
1430,1,0,0,0,0,0,1,0,1,1,0,0,0,2,650,2,5.0,57
1431,1,0,0,0,0,0,1,1,0,1,0,0,0,4,2080,5,7.0,3446
1432,0,1,0,0,0,0,1,1,0,1,0,0,1,2,700,2,6.0,28
1433,1,0,0,0,0,0,1,0,0,1,0,0,0,1,430,1,5.0,17
1434,1,0,0,0,0,0,1,0,1,0,1,0,0,2,650,2,6.0,1524
1435,1,0,0,0,0,0,1,0,0,1,0,0,0,3,890,2,6.0,427
1436,0,1,0,0,0,0,1,0,1,1,0,0,0,2,965,2,7.0,1927
1437,0,1,0,0,0,0,1,1,0,1,0,0,0,1,630,2,7.0,312
1438,1,0,0,0,0,0,1,1,0,1,0,0,0,4,2100,4,5.0,3560
1439,1,0,0,0,0,0,1,0,0,0,1,0,0,3,1100,3,7.0,916
1440,1,0,0,0,0,0,1,1,0,1,0,0,1,2,730,2,6.0,46
1441,1,0,0,0,0,0,1,1,0,1,0,0,0,3,1380,3,5.0,922
1442,1,0,0,0,0,0,1,1,0,1,0,0,0,3,1100,3,6.0,1722
1443,1,0,0,0,0,0,1,1,0,0,0,0,0,1,450,1,7.0,57
1444,0,1,0,0,0,0,1,0,1,1,0,0,1,1,500,1,7.0,34
1445,1,0,0,0,0,0,1,1,0,0,0,0,0,3,1100,3,7.0,920
1446,1,0,0,0,0,0,1,0,1,0,1,0,0,3,868,3,5.0,921
1447,1,0,0,0,0,0,1,1,0,1,0,0,0,2,750,2,6.0,615
1448,0,1,0,0,0,0,1,0,1,1,0,0,1,1,540,2,4.0,23
1449,1,0,0,0,0,0,1,0,0,0,1,0,0,4,2100,5,6.0,2133
1450,1,0,0,0,0,0,1,1,0,0,1,0,0,1,450,2,7.0,47
1451,1,0,0,0,0,0,1,1,0,0,1,0,0,3,1600,4,5.0,2552
1452,0,1,0,0,0,0,1,1,0,0,0,0,1,1,560,2,4.0,37
1453,1,0,0,0,0,0,1,0,1,0,0,0,0,1,500,1,6.0,23
1454,1,0,0,0,0,0,1,0,1,1,0,0,0,1,305,1,5.0,224
1455,1,0,0,0,0,0,1,0,0,1,0,0,1,3,970,2,6.0,13
1456,1,0,0,0,0,0,1,0,1,1,0,0,1,1,480,1,6.0,44
1457,1,0,0,0,0,0,1,1,0,1,0,0,0,2,720,2,5.0,16
1458,1,0,0,0,0,0,1,1,0,0,1,0,0,2,950,2,7.0,710
1459,1,0,0,0,0,0,1,0,0,1,0,0,0,4,3200,4,6.0,2424
1460,1,0,0,0,0,0,1,0,0,0,1,0,0,3,1450,3,6.0,1833
1461,1,0,0,0,0,0,1,1,0,0,1,0,0,2,774,2,6.0,1020
1462,0,1,0,0,0,0,1,0,1,0,1,0,0,1,450,1,6.0,23
1463,1,0,0,0,0,0,1,1,0,0,0,0,0,3,1000,3,6.0,110
1464,0,1,0,0,0,0,1,1,0,1,0,0,1,1,340,1,6.0,18
1465,1,0,0,0,0,0,1,1,0,1,0,0,0,1,430,2,5.0,1423
1466,1,0,0,0,0,0,1,0,1,1,0,0,0,2,722,2,5.0,47
1467,1,0,0,0,0,0,1,0,0,1,0,0,0,3,1152,2,6.0,1221
1468,0,1,0,0,0,0,1,0,1,1,0,0,1,1,641,1,4.0,38
1469,1,0,0,0,0,0,1,0,0,1,0,0,0,2,810,2,6.0,411
1470,1,0,0,0,0,0,1,0,0,0,1,0,0,2,800,2,6.0,56
1471,1,0,0,0,0,0,1,0,1,1,0,0,0,2,875,2,7.0,1214
1472,0,1,0,0,0,0,1,0,1,0,1,0,1,2,700,2,5.0,822
1473,0,1,0,0,0,0,1,1,0,1,0,0,1,1,420,1,6.0,93
1474,1,0,0,0,0,0,1,0,0,1,0,0,1,3,1400,3,6.0,12
1475,1,0,0,0,0,0,1,1,0,1,0,0,0,2,758,2,5.0,1224
1476,1,0,0,0,0,0,1,0,1,0,0,0,0,4,2880,5,6.0,4560
1477,1,0,0,0,0,0,1,0,0,1,0,0,0,1,480,2,6.0,77
1478,1,0,0,0,0,0,1,0,1,0,0,0,0,1,550,2,6.0,610
1479,1,0,0,0,0,0,1,1,0,0,0,0,0,2,900,2,7.0,6071
1480,0,1,0,0,0,0,1,0,1,1,0,0,1,1,400,1,5.0,822
1481,1,0,0,0,0,0,1,1,0,1,0,0,0,2,760,2,7.0,922
1482,1,0,0,0,0,0,1,0,1,0,0,0,0,4,2800,5,6.0,3681
1483,1,0,0,0,0,0,1,1,0,1,0,0,0,1,400,1,6.0,1022
1484,1,0,0,0,0,0,1,1,0,1,0,0,0,4,1962,5,7.0,1820
1485,1,0,0,0,0,0,1,1,0,1,0,0,0,3,1100,3,7.0,612
1486,0,1,0,0,0,0,1,1,0,1,0,0,1,2,800,2,5.0,13
1487,1,0,0,0,0,0,1,0,1,0,1,0,0,2,590,2,7.0,712
1488,1,0,0,0,0,0,1,1,0,1,0,0,0,2,600,2,7.0,1422
1489,1,0,0,0,0,0,1,1,0,1,0,0,0,4,2500,6,5.0,2460
1490,1,0,0,0,0,0,1,0,1,1,0,0,0,2,670,2,7.0,1722
1491,1,0,0,0,0,0,1,1,0,1,0,0,0,2,960,2,6.0,1638
1492,0,1,0,0,0,0,1,1,0,1,0,0,1,2,1500,3,6.0,44
1493,0,1,0,0,0,0,1,1,0,1,0,0,1,1,500,1,6.0,15
1494,1,0,0,0,0,0,1,0,0,0,1,0,0,3,1120,2,5.0,845
1495,1,0,0,0,0,0,1,1,0,0,0,0,0,4,2729,5,5.0,2027
1496,1,0,0,0,0,0,0,0,0,1,0,0,0,3,3354,3,6.0,916
1497,0,1,0,0,0,0,0,1,0,1,0,0,1,2,800,2,6.0,34
1498,0,1,0,0,0,0,0,1,0,1,0,0,1,2,1000,2,7.0,94
1499,0,1,0,0,0,0,0,0,0,1,0,0,1,2,1040,2,6.0,44
1500,0,1,0,0,0,0,0,1,0,1,0,0,1,3,1403,3,6.0,14
1501,0,1,0,0,0,0,0,0,0,1,0,0,1,2,600,1,6.0,34
1502,1,0,0,0,0,0,0,1,0,0,0,0,0,4,2608,3,7.0,14
1503,1,0,0,0,0,0,0,1,0,0,1,0,0,2,850,2,5.0,13
1504,0,1,0,0,0,0,0,0,1,1,0,0,1,1,400,1,6.0,12
1505,0,1,0,0,0,0,0,1,0,1,0,0,1,2,1000,2,6.0,34
1506,1,0,0,0,0,0,0,1,0,0,0,0,1,3,1350,3,6.0,514
1507,1,0,0,0,0,0,0,1,0,1,0,0,1,2,800,2,5.0,12
1508,0,1,0,0,0,0,0,1,0,1,0,0,1,1,350,1,5.0,33
1509,0,1,0,0,0,0,0,1,0,1,0,0,1,1,900,1,5.0,92
1510,1,0,0,0,0,0,0,1,0,1,0,0,0,3,2000,3,7.0,12
1511,0,1,0,0,0,0,0,1,0,1,0,0,1,2,700,2,5.0,14
1512,0,1,0,0,0,0,0,1,0,1,0,0,1,1,600,1,5.0,14
1513,1,0,0,0,0,0,0,1,0,1,0,0,1,2,700,1,6.0,91
1514,0,1,0,0,0,0,0,1,0,0,0,0,0,1,600,1,6.0,24
1515,0,1,0,0,0,0,0,0,0,1,0,0,1,2,1400,3,5.0,91
1516,0,1,0,0,0,0,0,0,1,1,0,0,1,1,600,1,5.0,93
1517,0,1,0,0,0,0,0,0,0,1,0,0,1,2,770,2,5.0,832
1518,1,0,0,0,0,0,0,1,0,0,1,0,1,2,900,2,6.0,12
1519,0,1,0,0,0,0,0,0,0,1,0,0,1,1,500,1,6.0,93
1520,0,1,0,0,0,0,0,0,1,1,0,0,1,2,1100,2,5.0,12
1521,0,1,0,0,0,0,0,1,0,1,0,0,1,1,500,1,6.0,12
1522,0,1,0,0,0,0,0,0,0,1,0,0,1,3,1260,3,4.0,92
1523,1,0,0,0,0,0,0,1,0,1,0,0,0,3,1750,3,6.0,24
1524,1,0,0,0,0,0,0,1,0,0,0,0,0,1,600,1,5.0,13
1525,0,1,0,0,0,0,0,1,0,1,0,0,1,1,450,1,6.0,93
1526,0,1,0,0,0,0,0,1,0,1,0,0,1,2,800,1,6.0,34
1527,0,1,0,0,0,0,0,0,1,1,0,0,1,1,400,1,5.0,92
1528,1,0,0,0,0,0,0,0,1,0,0,0,1,2,600,2,6.0,12
1529,0,1,0,0,0,0,0,0,1,1,0,0,1,1,400,1,6.0,92
1530,0,1,0,0,0,0,0,0,0,1,0,0,1,2,900,2,6.0,93
1531,0,1,0,0,0,0,0,1,0,1,0,0,1,2,1200,1,6.0,94
1532,1,0,0,0,0,0,0,1,0,0,0,0,1,2,1045,2,5.0,12
1533,1,0,0,0,0,0,0,0,0,0,0,0,1,3,1021,3,5.0,1010
1534,0,1,0,0,0,0,0,0,1,1,0,0,1,3,1200,2,6.0,94
1535,1,0,0,0,0,0,0,0,1,1,0,0,1,2,1000,1,5.0,13
1536,1,0,0,0,0,0,0,0,0,1,0,0,0,2,1280,2,5.0,212
1537,1,0,0,0,0,0,0,1,0,1,0,0,1,1,450,1,6.0,12
1538,0,1,0,0,0,0,0,0,1,1,0,0,1,2,450,2,6.0,23
1539,0,1,0,0,0,0,0,1,0,1,0,0,1,1,600,2,6.0,34
1540,0,1,0,0,0,0,0,1,0,1,0,0,1,2,800,2,5.0,23
1541,0,1,0,0,0,0,0,0,1,1,0,0,1,1,500,1,6.0,24
1542,0,1,0,0,0,0,0,1,0,1,0,0,0,3,1680,3,7.0,719
1543,1,0,0,0,0,0,0,1,0,0,0,0,0,3,2000,3,7.0,2340
1544,1,0,0,0,0,0,0,1,0,0,0,0,0,1,500,1,7.0,14
1545,1,0,0,0,0,0,0,1,0,0,0,0,1,1,500,1,7.0,22
1546,0,1,0,0,0,0,0,0,1,1,0,0,1,1,800,1,6.0,23
1547,0,1,0,0,0,0,0,1,0,0,1,0,1,2,1100,2,6.0,23
1548,0,1,0,0,0,0,0,1,0,1,0,0,1,2,1200,2,6.0,34
1549,1,0,0,0,0,0,0,0,1,1,0,0,1,1,500,1,5.0,23
1550,0,1,0,0,0,0,0,1,0,0,1,0,1,2,1155,2,6.0,34
1551,0,1,0,0,0,0,0,1,0,1,0,0,1,1,440,1,6.0,34
1552,1,0,0,0,0,0,0,1,0,1,0,0,0,2,1040,2,5.0,17
1553,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2900,4,5.0,718
1554,0,1,0,0,0,0,0,1,0,1,0,0,1,3,1200,2,7.0,12
1555,0,1,0,0,0,0,0,1,0,0,1,0,0,3,1600,3,6.0,23
1556,1,0,0,0,0,0,0,0,1,0,0,0,1,4,3150,4,5.0,819
1557,0,1,0,0,0,0,0,1,0,1,0,0,1,2,1000,2,6.0,24
1558,0,1,0,0,0,0,0,1,0,1,0,0,1,2,1200,2,7.0,12
1559,0,1,0,0,0,0,0,1,0,1,0,0,1,1,400,1,5.0,45
1560,1,0,0,0,0,0,0,0,0,1,0,0,1,2,950,3,6.0,11
1561,1,0,0,0,0,0,0,1,0,1,0,0,1,2,530,1,6.0,13
1562,1,0,0,0,0,0,0,0,1,1,0,0,1,1,300,1,6.0,92
1563,0,1,0,0,0,0,0,1,0,1,0,0,1,2,1000,2,6.0,93
1564,0,1,0,0,0,0,0,0,1,1,0,0,1,1,450,1,5.0,33
1565,1,0,0,0,0,0,0,1,0,0,0,0,1,1,600,1,6.0,91
1566,0,1,0,0,0,0,0,0,1,1,0,0,1,2,1100,2,6.0,24
1567,0,1,0,0,0,0,0,0,1,1,0,0,1,1,400,1,6.0,14
1568,0,1,0,0,0,0,0,0,1,1,0,0,1,2,700,2,6.0,12
1569,0,1,0,0,0,0,0,1,0,1,0,0,1,2,1105,2,7.0,14
1570,0,1,0,0,0,0,0,1,0,1,0,0,1,3,1430,2,7.0,34
1571,0,1,0,0,0,0,0,1,0,1,0,0,1,2,850,2,6.0,24
1572,0,1,0,0,0,0,0,0,1,1,0,0,1,1,650,1,5.0,12
1573,0,1,0,0,0,0,0,0,1,1,0,0,1,2,1200,2,5.0,92
1574,0,1,0,0,0,0,0,0,1,1,0,0,1,2,600,2,7.0,13
1575,1,0,0,0,0,0,0,1,0,1,0,0,1,1,400,1,6.0,24
1576,1,0,0,0,0,0,0,0,0,0,1,0,0,4,2800,4,5.0,94
1577,0,1,0,0,0,0,0,1,0,1,0,0,1,2,1100,2,5.0,91
1578,0,1,0,0,0,0,0,0,1,0,0,0,1,2,900,2,5.0,15
1579,0,1,0,0,0,0,0,1,0,1,0,0,1,3,1300,2,6.0,24
1580,0,1,0,0,0,0,0,1,0,1,0,0,1,2,1000,3,5.0,91
1581,1,0,0,0,0,0,0,0,0,1,0,0,1,3,1000,3,6.0,12
1582,1,0,0,0,0,0,0,0,1,1,0,0,0,2,900,2,6.0,91
1583,1,0,0,0,0,0,0,0,1,1,0,0,0,1,800,1,6.0,11
1584,0,1,0,0,0,0,0,0,1,1,0,0,1,2,750,2,5.0,13
1585,1,0,0,0,0,0,0,0,1,0,0,0,1,2,1100,2,5.0,25
1586,0,1,0,0,0,0,0,1,0,1,0,0,1,2,1200,2,4.0,13
1587,1,0,0,0,0,0,0,1,0,1,0,0,0,2,1000,2,6.0,92
1588,1,0,0,0,0,0,0,1,0,0,0,0,0,2,1000,2,7.0,44
1589,1,0,0,0,0,0,0,1,0,1,0,0,0,3,2000,3,5.0,24
1590,0,1,0,0,0,0,0,1,0,1,0,0,1,1,550,1,6.0,13
1591,0,1,0,0,0,0,0,0,1,0,1,0,1,2,1130,2,6.0,94
1592,0,1,0,0,0,0,0,1,0,1,0,0,1,2,600,2,6.0,91
1593,1,0,0,0,0,0,0,1,0,1,0,0,1,1,100,1,5.0,12
1594,0,1,0,0,0,0,0,1,0,1,0,0,1,2,500,1,6.0,25
1595,0,1,0,0,0,0,0,0,1,1,0,0,1,1,600,1,5.0,93
1596,1,0,0,0,0,0,0,1,0,0,0,0,0,2,1200,2,5.0,15
1597,0,1,0,0,0,0,0,1,0,1,0,0,1,2,850,2,5.0,12
1598,0,1,0,0,0,0,0,0,1,1,0,0,1,1,600,1,5.0,14
1599,0,1,0,0,0,0,0,0,1,1,0,0,1,2,600,1,5.0,13
1600,0,1,0,0,0,0,0,1,0,1,0,0,1,2,700,1,6.0,14
1601,1,0,0,0,0,0,0,0,1,1,0,0,1,1,400,1,6.0,11
1602,0,1,0,0,0,0,0,1,0,1,0,0,1,1,400,1,5.0,34
1603,1,0,0,0,0,0,0,0,1,1,0,0,1,2,1000,2,6.0,12
1604,0,1,0,0,0,0,0,1,0,1,0,0,1,2,1200,2,6.0,94
1605,1,0,0,0,0,0,0,1,0,1,0,0,0,3,1603,3,5.0,617
1606,0,1,0,0,0,0,0,1,0,0,1,0,1,3,1200,3,5.0,92
1607,1,0,0,0,0,0,0,1,0,1,0,0,0,1,420,1,7.0,25
1608,0,1,0,0,0,0,0,1,0,1,0,0,1,2,1200,2,7.0,34
1609,0,1,0,0,0,0,0,1,0,1,0,0,0,3,1771,3,7.0,1018
1610,0,1,0,0,0,0,0,1,0,1,0,0,1,3,1200,3,6.0,23
1611,0,1,0,0,0,0,0,0,1,1,0,0,1,2,700,1,6.0,12
1612,0,1,0,0,0,0,0,1,0,1,0,0,1,1,610,1,5.0,1010
1613,0,1,0,0,0,0,0,0,1,1,0,0,1,1,800,1,5.0,34
1614,0,1,0,0,0,0,0,1,0,1,0,0,1,1,550,1,6.0,23
1615,0,1,0,0,0,0,0,1,0,1,0,0,1,2,750,1,5.0,14
1616,1,0,0,0,0,0,0,1,0,0,0,0,1,2,700,2,6.0,13
1617,1,0,0,0,0,0,0,1,0,1,0,0,1,1,600,1,5.0,22
1618,0,1,0,0,0,0,0,0,1,1,0,0,1,1,360,1,6.0,92
1619,0,1,0,0,0,0,0,0,1,1,0,0,1,2,800,2,6.0,24
1620,1,0,0,0,0,0,0,1,0,1,0,0,0,4,3700,5,5.0,1822
1621,0,1,0,0,0,0,0,0,1,1,0,0,1,2,1200,2,7.0,13
1622,0,1,0,0,0,0,0,0,0,1,0,0,1,1,480,1,6.0,23
1623,0,1,0,0,0,0,0,1,0,1,0,0,1,2,1000,2,7.0,93
1624,0,1,0,0,0,0,0,1,0,0,1,0,1,1,800,1,6.0,93
1625,0,1,0,0,0,0,0,0,0,1,0,0,1,3,900,2,5.0,23
1626,0,1,0,0,0,0,0,1,0,1,0,0,1,3,1450,3,6.0,92
1627,0,1,0,0,0,0,0,0,1,1,0,0,1,1,400,1,6.0,93
1628,0,1,0,0,0,0,0,1,0,1,0,0,1,2,700,2,5.0,12
1629,1,0,0,0,0,0,0,1,0,1,0,0,0,2,1000,2,5.0,26
1630,1,0,0,0,0,0,0,0,0,1,0,0,1,1,450,1,5.0,33
1631,1,0,0,0,0,0,0,1,0,0,0,0,0,3,773,2,6.0,212
1632,0,1,0,0,0,0,0,1,0,1,0,0,1,2,1200,2,5.0,12
1633,0,1,0,0,0,0,0,0,1,1,0,0,1,2,1000,2,5.0,23
1634,0,1,0,0,0,0,0,0,1,1,0,0,1,1,150,1,6.0,23
1635,0,1,0,0,0,0,0,1,0,1,0,0,1,2,865,2,6.0,15
1636,0,1,0,0,0,0,0,1,0,1,0,0,1,1,600,1,6.0,14
1637,0,1,0,0,0,0,0,1,0,1,0,0,1,2,800,1,5.0,23
1638,0,1,0,0,0,0,0,1,0,1,0,0,1,1,200,1,5.0,94
1639,1,0,0,0,0,0,0,0,1,0,0,0,1,1,600,2,6.0,14
1640,1,0,0,0,0,0,0,1,0,1,0,0,0,3,1840,2,6.0,514
1641,0,1,0,0,0,0,0,1,0,1,0,0,1,2,800,2,6.0,24
1642,1,0,0,0,0,0,0,1,0,0,1,0,0,3,1600,2,6.0,24
1643,0,1,0,0,0,0,0,0,1,1,0,0,1,2,600,1,6.0,12
1644,1,0,0,0,0,0,0,0,1,0,0,0,1,2,1100,2,6.0,33
1645,0,1,0,0,0,0,0,1,0,1,0,0,1,2,950,2,5.0,12
1646,0,1,0,0,0,0,0,1,0,0,1,0,1,2,905,2,6.0,36
1647,1,0,0,0,0,0,0,1,0,0,0,0,1,3,1200,2,4.0,91
1648,0,1,0,0,0,0,0,1,0,1,0,0,1,3,1000,1,6.0,12
1649,0,1,0,0,0,0,0,0,0,1,0,0,1,2,1080,2,6.0,14
1650,0,1,0,0,0,0,0,1,0,1,0,0,1,1,600,1,5.0,94
1651,0,1,0,0,0,0,0,1,0,1,0,0,1,2,1000,2,5.0,93
1652,0,1,0,0,0,0,0,1,0,1,0,0,1,1,600,1,5.0,12
1653,0,1,0,0,0,0,0,1,0,1,0,0,1,2,1100,2,5.0,25
1654,0,1,0,0,0,0,0,0,1,1,0,0,1,1,300,1,6.0,92
1655,1,0,0,0,0,0,0,0,0,1,0,0,0,2,1200,1,7.0,36
1656,0,1,0,0,0,0,0,0,0,1,0,0,1,2,800,1,5.0,14
1657,0,1,0,0,0,0,0,0,1,1,0,0,1,2,535,1,5.0,34
1658,0,1,0,0,0,0,0,0,1,1,0,0,1,2,800,2,6.0,13
1659,0,1,0,0,0,0,0,0,1,1,0,0,1,3,1159,2,5.0,45
1660,1,0,0,0,0,0,0,0,1,0,0,0,0,4,2650,5,6.0,1634
1661,1,0,0,0,0,0,0,1,0,0,0,0,1,1,50,1,5.0,94
1662,0,1,0,0,0,0,0,0,1,1,0,0,1,2,700,1,5.0,23
1663,0,1,0,0,0,0,0,1,0,0,0,0,0,1,550,1,5.0,45
1664,0,1,0,0,0,0,0,1,0,1,0,0,1,1,700,1,6.0,24
1665,0,1,0,0,0,0,0,0,1,1,0,0,1,2,600,2,6.0,15
1666,0,1,0,0,0,0,0,1,0,1,0,0,1,2,600,1,5.0,14
1667,0,1,0,0,0,0,0,1,0,1,0,0,1,2,1000,1,6.0,24
1668,0,1,0,0,0,0,0,1,0,1,0,0,1,2,1100,3,5.0,22
1669,1,0,0,0,0,0,0,1,0,1,0,0,1,1,750,1,4.0,34
1670,0,1,0,0,0,0,0,0,0,1,0,0,1,4,2900,4,5.0,57
1671,0,1,0,0,0,0,0,0,1,1,0,0,1,2,990,2,6.0,14
1672,0,1,0,0,0,0,0,0,0,1,0,0,1,2,1300,2,5.0,92
1673,1,0,0,0,0,0,0,1,0,1,0,0,1,1,550,1,6.0,23
1674,0,1,0,0,0,0,0,1,0,1,0,0,1,3,1360,2,6.0,59
1675,1,0,0,0,0,0,0,1,0,0,0,0,1,2,600,2,6.0,24
1676,1,0,0,0,0,0,0,1,0,1,0,0,1,2,1200,2,5.0,912
1677,0,1,0,0,0,0,0,1,0,1,0,0,1,2,1050,2,5.0,15
1678,0,1,0,0,0,0,0,1,0,1,0,0,1,2,840,2,6.0,24
1679,0,1,0,0,0,0,0,1,0,1,0,0,1,2,1050,2,6.0,15
1680,1,0,0,0,0,0,0,0,0,1,0,0,0,3,3250,4,5.0,26
1681,0,1,0,0,0,0,0,0,1,1,0,0,1,1,500,1,5.0,23
1682,0,1,0,0,0,0,0,1,0,1,0,0,1,2,900,1,5.0,13
1683,1,0,0,0,0,0,0,1,0,1,0,0,0,2,1300,2,5.0,24
1684,0,1,0,0,0,0,0,0,1,1,0,0,1,2,600,1,5.0,23
1685,1,0,0,0,0,0,0,1,0,1,0,0,0,2,900,1,5.0,35
1686,1,0,0,0,0,0,0,1,0,1,0,0,0,2,1100,2,5.0,25
1687,1,0,0,0,0,0,0,1,0,1,0,0,0,2,1100,2,5.0,210
1688,0,1,0,0,0,0,0,0,1,1,0,0,1,1,600,1,6.0,23
1689,1,0,0,0,0,0,0,0,1,0,0,0,1,2,1250,2,5.0,12
1690,1,0,0,0,0,0,0,1,0,1,0,0,0,1,415,1,6.0,33
1691,0,1,0,0,0,0,0,0,0,1,0,0,1,3,1200,3,6.0,14
1692,1,0,0,0,0,0,0,0,1,0,0,0,1,3,1200,2,5.0,44
1693,0,1,0,0,0,0,0,1,0,0,1,0,1,2,1000,2,6.0,24
1694,0,1,0,0,0,0,0,0,0,1,0,0,1,2,1300,2,5.0,34
1695,1,0,0,0,0,0,0,0,1,1,0,0,1,2,1150,2,4.0,24
1696,1,0,0,0,0,0,0,1,0,1,0,0,1,1,450,1,7.0,34
1697,1,0,0,0,0,0,0,1,0,1,0,0,0,1,600,1,7.0,55
1698,0,1,0,0,0,0,0,1,0,1,0,0,1,2,1000,2,6.0,34
1699,1,0,0,0,0,0,0,0,1,0,0,0,0,3,1900,3,6.0,616
1700,1,0,0,0,0,0,0,1,0,1,0,0,0,3,1700,3,7.0,34
1701,1,0,0,0,0,0,0,1,0,1,0,0,1,2,1100,2,6.0,25
1702,1,0,0,0,0,0,0,1,0,1,0,0,1,1,500,1,5.0,13
1703,0,1,0,0,0,0,0,1,0,1,0,0,1,3,1757,3,7.0,910
1704,0,1,0,0,0,0,0,1,0,1,0,0,1,1,300,1,6.0,92
1705,0,1,0,0,0,0,0,1,0,1,0,0,1,1,500,1,6.0,23
1706,0,1,0,0,0,0,0,0,1,0,0,0,1,2,1200,2,5.0,91
1707,1,0,0,0,0,0,0,1,0,0,1,0,0,1,800,1,7.0,95
1708,0,1,0,0,0,0,0,1,0,1,0,0,1,3,1281,3,5.0,24
1709,1,0,0,0,0,0,0,1,0,1,0,0,1,2,1450,2,5.0,92
1710,0,1,0,0,0,0,0,1,0,0,0,0,0,1,600,1,6.0,33
1711,0,1,0,0,0,0,0,0,0,0,1,0,1,2,980,2,6.0,34
1712,0,1,0,0,0,0,0,1,0,0,0,0,0,3,1500,3,5.0,17
1713,0,1,0,0,0,0,0,1,0,1,0,0,0,3,1800,3,7.0,11
1714,0,1,0,0,0,0,0,0,1,1,0,0,1,1,400,1,7.0,12
1715,1,0,0,0,0,0,0,0,1,0,0,0,1,1,600,1,6.0,92
